SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	Description	PCo1	PCo2	PCo3	PCo4	PCo5	PCo6	PCo7	PCo8	PCo9	PCo10	PCo11	PCo12	PCo13	PCo14	PCo15	PCo16	PCo17	PCo18	PCo19	PCo20	PCo21	PCo22	PCo23	PCo24	PCo25	PCo26	PCo27	PCo28	PCo29	PCo30	PCo31	PCo32	PCo33	PCo34	PCo35	PCo36	PCo37	PCo38	PCo39	PCo40	PCo41	PCo42	PCo43	PCo44	PCo45	PCo46	PCo47	PCo48	PCo49	PCo50	PCo51	PCo52	PCo53	PCo54	PCo55	PCo56	PCo57	PCo58	PCo59	PCo60	PCo61	PCo62	PCo63	PCo64	PCo65	PCo66	PCo67	PCo68	PCo69	PCo70	PCo71	PCo72	PCo73	PCo74	PCo75	PCo76	PCo77	PCo78	PCo79	PCo80	PCo81	PCo82	PCo83	PCo84	PCo85	PCo86	PCo87	PCo88	PCo89	PCo90	PCo91
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	0.209084424169714	-0.0787264134795254	0.133484455278271	-0.0916245029306742	0.0517112765378322	0.11169020368852	0.0164615461219834	0.117894156986864	-0.0704300689929437	0.018907612466355	0.0042191800228786	-0.0894015026742339	-0.0454047236256696	0.0330834471636932	-0.0759265270986342	0.0734198493667461	-0.0685616747663495	0.103161331864723	0.00951400354756093	0.0222303343591355	0.000103612870277297	-0.0537805556075142	0.154656958728809	-0.147979345577332	0.0478011173217393	-0.0320990677999132	0.133343488504106	-0.0477291120444871	-0.0365822867955144	-0.0195015480801087	-0.112415074079099	0.0713686533984063	-0.0526981174820459	-0.0270228272575084	-0.0229105055558778	0.00503721167574528	0.0320597877887159	0.0936636216188958	-0.0675691613638317	0.0472088417561195	-0.0401806594461141	0.0958746794892802	-0.0571446969323015	-0.0578323602912563	0.0511479191061017	0.00795664873484141	-0.0354116769604357	0.0408819413730056	-0.01148501431728	0.0201078556447889	-0.00391708619943065	0.0102087697784789	-0.00549896474976451	0.0468828042421959	-0.00732509885636721	-0.0516479574251411	0.0371351555435406	0.0405289224927457	-0.0297558967862873	-0.0331172052127236	-0.0324079066146622	-0.0225431358019216	-0.021714321657582	0.0496521539088433	0.0105371495828812	0.0317641453461167	-0.000472601779652879	-0.00563482154031511	0.0283339113689149	0.0354165987957689	-0.0182538930100059	-0.0171266837383935	0.0207828960148705	-0.0111417346552847	0.000538859359148382	0.00461092750878502	-0.00014853264657459	0.00508574164290109	-0.00510655616957171	-0.00634969005165268	-0.00212216730947591	-0.00483141116078449	-0.00506551575421721	0.00224031786484686	0.00357115955865938	0.00145979778518871	-0.00388259069524303	0.00355862114717429	0.000382675388075268	-0.000349155041040019	0.000311690981711415
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	0.307348916341406	0.153606845159684	-0.041105986709634	-0.119060242740224	0.181890541387033	-0.138454543873399	-0.065615109510791	0.0315787740006338	0.020017377105393	-0.0216045396183655	0.00578448482094428	-0.0659556294101881	-0.0145493324633464	0.0421912368960347	0.0416394236313262	-0.0782282122449011	0.0301436474229937	0.0126144166955119	-0.0110009225954398	-0.101813185424394	-0.0653932444118787	-0.105231014783745	-0.104283473594661	-0.0266504986303093	0.068015193743596	0.0218473252223306	0.0578595823468798	0.0567466743418452	0.0177019381514408	-0.0506201570599086	-0.0106770998012089	0.0788628451314873	0.0281816743815465	0.0872066506342319	0.14122402367347	0.0207963564552559	-0.0382274490350498	-0.00495577327009863	-0.0267067096903378	-0.0102243858866416	0.0105525639002032	-0.0253285582978752	0.0247045307888146	-0.00803801134279782	-0.020605166080245	-0.0255264853663135	0.0272249820916763	-0.0119752480842695	0.00417903379021102	0.0307936753198569	0.0138334741504839	0.0248077528498222	0.0288201488422924	0.0320898266253042	0.0135524757778055	0.00367081925264007	-0.00533156559634393	-0.00205567115909829	0.00765218059036366	-0.0214651219640134	-0.0110598589681791	0.0274406607299603	-0.00166300636347723	0.0235767573692013	0.00409820888698824	-0.00776753627606247	0.0143330371517851	0.0259568032874286	0.00696567164516047	-0.0127068113009991	-0.00663953200320531	0.000744621752626671	0.0151537755936475	-0.0111437077945212	0.0051586321330773	0.00405619480438151	0.031012585827214	-0.000498409569780417	0.0188595002739054	0.00552173364512408	-0.00246807515818951	-0.00569305716737895	-0.0151443768462231	-0.014234364095927	-0.00683155292353529	-0.00209271583771611	-0.0166456099331508	0.0125864345654314	0.013150200993594	-0.000398295785431146	-0.00313913111751673
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	0.270682173276638	0.0285413118777045	0.0714586342326249	-0.0882445272354481	0.0417517263814625	0.0634948995576252	0.0530639304510027	0.236126554703524	-0.049583249540538	-0.039604905105386	0.0110955910242797	-0.0557021770310453	-0.0269714700090971	0.0349092893062243	-0.0118165509698359	0.0367839072219521	-0.050367723595407	0.00116406285551951	-0.0325254890132114	0.0191010738005402	0.0573452150215543	-0.0298025290307083	0.086440430690032	-0.224965390262681	0.0627426889486293	-0.0802378151029528	0.047186501307026	0.0589268050340892	0.0270536509970596	-0.0429564881082622	-0.0593447447303197	0.0872688252980871	-0.00334672520167982	-0.0311687921902416	0.0464796236001974	-0.0107873869618102	0.0378877374262463	0.0297969331457955	-0.00349409643035269	0.0463921242745808	0.00373366491567303	-0.0207945926764114	-0.0246136579077228	0.00804090693043385	0.0191847770742311	0.00946292336507005	0.0115640733526237	-0.00897990268107078	-0.0152723772638159	-0.00579923988925085	-0.00364251842104447	-0.00144097643738041	-0.0229475238275214	-0.0219007820530495	-0.0192644064997339	0.0471010834032468	-0.0086314529270267	-0.0384466256076865	0.00148342715009376	0.0447631888983649	0.0479901088237017	0.0000544156026732842	0.00810728316797085	-0.0772099297740574	-0.0406453941783438	-0.0332448040526648	-0.00120255072545215	0.00750223662580881	-0.0300672608739909	-0.0324303081658191	-0.0155099299966442	0.0496259430434084	-0.01622782220232	0.0147382485458601	0.0190909967722787	0.00658448023685179	-0.011422343050624	-0.0137710016101936	0.000554326736939709	0.0139236121282982	0.00886003652216461	0.00951124949576596	-0.00381252688870137	0.00399032579394608	0.00319429860798652	0.00588184493252807	0.012508374394674	-0.00101892006663493	0.000107765158330772	-0.000145634469301418	0.00108035176689649
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	0.320757947851193	0.14400927718932	-0.00813453595156693	-0.142810426776476	0.175070387112798	-0.101441784660448	-0.0613840825058428	0.0595396410569298	0.0286650905133899	-0.0255606313014125	-0.00996013575978985	-0.0707274940331748	-0.0158138507944874	0.0185110960397871	0.0484037888572007	-0.0431184249452995	0.0328971418273546	0.0206605800510586	-0.0188530023586247	-0.0849236870123427	-0.0584773645445708	-0.0906836668220567	-0.0638980636742339	-0.0305103881700123	0.0755118435337103	0.0134440918731082	0.0517688745833639	0.0459765322200046	0.014020167814806	-0.0391743154770963	0.00822047764539682	0.0851224153340436	0.0250084393684596	0.0785403703378391	0.137793900003233	0.0193293641495147	-0.0437791880174355	-0.00409903085238343	-0.00141818874963629	0.00524049550069417	0.0161053238838799	-0.0393251882605016	0.0282403254030856	-0.0128587651378309	-0.0401976027249814	-0.0418709087036409	0.0448447202733544	-0.010753647855885	0.0297945233040199	0.0260742747213813	-0.00839610462133462	0.0316102525153929	0.0113380459580908	0.00890229158392366	0.0277003160038496	0.0243962150347386	-0.00678254443949629	-0.000981157596034139	-0.0107590141907805	-0.023727359869729	-0.00955465675438815	0.0151901266316438	0.000848765517941577	0.0156664983559264	0.00722408737290997	0.00278389010624909	-0.0187565658273959	-0.00966760136670467	0.00839520517622399	0.00623762264536173	-0.00888842811861282	-0.00970053348792743	-0.0159367405889043	0.00412262904714868	-0.0155821317790417	-0.0105655027691061	-0.0155538918720634	0.00697673054227475	-0.00922281331707241	0.00024826530358068	0.00400769263580131	-0.00830603819691348	0.0198958930326279	-0.000642124836646618	0.00671454775970633	-0.0107789792928312	0.0054450688827919	-0.0148936319328393	-0.0122346132645382	-0.000237362430399738	0.00646498541856649
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	-0.403142374916736	0.139760778046695	0.178770311589732	-0.0121808665209078	0.0611679082244935	0.0328143077407238	-0.0527471259439159	0.0793030499381981	0.0507161234854453	0.0809553030908313	-0.00865825593671159	-0.0228969701224659	0.0232134292967977	0.0294350747311674	0.018001272091547	-0.01723884251832	0.0356951645644515	0.0140185869753755	-0.0149478423347086	-0.0163243270457219	-0.0438283656007283	-0.0267285766804547	0.0347628659672363	-0.0111509747253928	0.0522120749746995	0.000757969843814828	0.0327733623747214	-0.00480698216973221	0.00932459009836253	-0.000515542046871004	-0.0461315677613416	0.0155975798452127	-0.0126931990592426	0.0218772668375487	0.0639740289645139	-0.0195816002991537	-0.0442921626296269	-0.0097597056961594	0.0147972905545527	-0.0353438656458002	-0.0229832044642659	-0.0377591023735196	-0.00291015917470822	-0.0186184106511545	-0.050803861085142	0.00150499058289267	-0.0468311975422983	-0.0114114244996876	-0.00598752596221202	0.089684096312799	-0.028259162828183	-0.00383661039936827	-0.0326263928527585	-0.0215503356841479	0.0166014444933952	-0.0418858484197872	0.00570232910917303	-0.0025531083464677	0.000198503840140412	-0.0392686166581589	0.0291147364011164	-0.0407325757804951	0.0000979037421002313	-0.0251009076019751	0.0415487534614258	-0.0154056500887885	0.014062277711245	0.00118668063506871	-0.00959703525348351	-0.0165776409077548	0.00319002685700707	-0.0177404885807879	-0.00165905322224367	-0.00770778606738164	0.0152705234499976	-0.0200688241771963	-0.00894469349578452	0.00377405578029117	-0.0153170437483143	-0.0185263989643823	0.0111933062636113	0.014212485121591	-0.00558546516132677	-0.00579142205133956	0.0107825985115168	0.0254296041549561	0.00050498191322991	-0.0140669247887274	0.00222424703839657	0.00201041963530679	-0.00529396867936236
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	0.316507757389293	0.168700429784491	-0.0812836343500573	-0.0330970733895972	0.166889465665757	-0.13823493902161	-0.0797879036104201	-0.047891200144588	0.00274449427192669	-0.00239734257242823	-0.0202802985437686	0.0309994714110066	0.0592200455317842	-0.0163748056453121	-0.00254487121577932	-0.00729360395622032	-0.0331178469117508	-0.0139142782205636	0.00618458091193029	-0.0344409787729317	-0.0166287023811139	0.0411786615899371	-0.0594594832797503	-0.00310614795479863	0.0611073800047371	0.0423966743840545	-0.0831016826933272	0.00203702780775114	-0.173301784133676	0.0192588283568335	0.0260250568163064	-0.0233454804153699	0.0362987856575813	-0.0678773189345851	-0.0129229143905885	0.0440281023752405	0.0575156236258049	0.146137919800303	0.0160838787416407	0.0223956927530138	0.0613914805089155	0.00118128838151203	-0.0773249850585533	-0.0367185667013399	0.0141837892517705	0.0401379694134541	0.0569676896903946	-0.0262749690322467	0.0261969637193002	0.0233864271630035	-0.0050235568876541	-0.00665482262528551	-0.015849177093806	0.0114117719766789	-0.0119705498950841	-0.0347645903002689	-0.00163280076224192	-0.00234143294768565	-0.0240213168583176	-0.0129446984089225	-0.00870915733231941	0.0174771129826397	0.00363341231273366	-0.0217149660728969	0.00638950860594682	0.00195512324221711	-0.0251325781226712	-0.00894214067977688	0.00221537751740221	-0.00724177312092575	0.0225093571626772	0.000419443095499439	-0.0466056792253562	0.0239856767485315	-0.000888846659923474	-0.0161305130812498	-0.00321639411284756	0.0137988823102036	-0.00446821310244325	0.0129622462629315	0.000567548898265339	-0.00909086786854728	0.00446673564527999	-0.0018254936547059	-0.018798728275131	0.0138993135183075	-0.00108747392591778	-0.00221833292507725	-0.00112933594730282	-0.00303164844532999	-0.00396827538979511
SRR12823327	SRR12823327_1.fastq.gz	SRR12823327_2.fastq.gz	USA	SRR12823327	0.283836946012962	0.0223587011927145	0.0613375905121405	-0.0516859386940743	0.0251176012049827	-0.00726916437543532	0.194141960522916	0.0149843680810778	0.206609852911337	-0.0360404132801406	-0.068590096594631	-0.0244786120967921	-0.0877358023797443	-0.0422075243020151	0.0315228155291007	-0.0162234526738969	0.0534666155672224	0.0218876883340089	-0.037752855624636	-0.00277428551268026	-0.00173087763220837	-0.109402957202296	0.0967829752591586	-0.0187148343990235	-0.0966259467939556	0.0313631663990205	0.0161328513377928	-0.0965001160926374	-0.0519731488880141	0.0910644185895563	0.0152089275278728	0.0132232807476138	0.030131780789414	-0.0444644235634578	-0.019303329672673	-0.0595966401413742	-0.0411096044368018	-0.00367183298528049	-0.00291031967128247	-0.0250085017711732	0.00441505224446404	0.0111186610756253	0.0397894971712013	0.0224112221936338	0.0104875213136958	0.0886907163874021	0.0159460997157599	-0.0171786070185823	0.020849150610208	0.0129000299619737	-0.0182349154015717	0.0476722008215984	-0.0094105780890909	0.0142559371676458	0.0172589807156384	0.0189349587069341	-0.0304729729954307	-0.0277350551880184	0.0804243310844995	-0.000279513208105167	0.032416234263299	0.0139429252646946	-0.0378155553856546	0.0328018918517582	-0.0201659441992088	0.0301015145312723	0.0121148161418298	0.0101748954866576	0.00523334621218576	0.0190442614932535	0.0507852626471731	0.0408262167799751	-0.0115445778107397	-0.0155650944007597	0.0218357457087199	-0.0498543920826624	-0.00796737001022458	0.00429044579962234	-0.0103246582447751	0.0107882506293437	-0.0132577910537497	0.00776275207622905	-0.00737259377590109	0.00390868545353236	-0.00540797526625724	-0.00260450348436259	-0.00917208073623677	-0.00652065099551267	0.00341636852063919	0.000807872338183548	0.000532512796460151
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	0.125885352808134	-0.145182062800007	0.0955432222754902	-0.0713550284856521	-0.00184059838242517	0.0700308857932424	-0.051692284316892	-0.0751393383780548	0.020026251054491	0.0147226322205124	-0.0489219470989349	-0.00237779557080809	-0.168833731133364	-0.09030461686303	0.0753538279805809	0.057704066434721	-0.0672088272029049	-0.165563016300917	-0.0783344851329832	0.0250640196072138	-0.205966138363942	0.151124930329012	0.00111417076380381	0.0565800676517412	-0.0854387904869446	-0.288897611516264	-0.00992156799179507	0.0340534400031351	-0.0978400581576745	-0.109628322874254	-0.0751527086395672	-0.0304812503107005	-0.0817309465480357	-0.0319116712876934	0.105642180240663	-0.105310389968345	-0.0108429414060798	0.00195798279730278	0.0152169776327628	0.0130982968774566	0.00544520707153155	-0.052462744640354	0.0363597267339372	-0.00303400834210281	0.0243828093516223	-0.0132431184056071	0.0433827556471873	0.0177298587933653	0.0289577905247078	-0.0117913912335488	0.0116913849427445	-0.0231692663940909	-0.00230671397269242	0.0187060531957642	-0.00419595635150505	-0.043595832930108	-0.0176949760577473	0.00660449495446341	0.0238417876368942	0.00835829746770868	0.00933175282507956	0.00485393495250225	-0.000829129388304699	0.00966951067015977	-0.00883552457144144	0.0199319560982387	-0.00734538920327854	0.00247774505486114	-0.00381374069830418	0.0120006809649463	0.00984821377336517	0.00354770771062247	0.00040934168013023	-0.00282463027668	-0.0118739006040153	0.00560272122741017	0.0109903358077512	-0.000777466329546348	0.00206555513362149	0.00165651911117163	0.00348258500707102	-0.00421865860615705	0.00166790101334526	0.00346642639231241	0.000303002863153025	0.0013094117639636	0.00228516803157315	0.000595692272935506	-0.000578929813469895	-0.00124942608162696	-0.000240125760605807
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	0.304244414563218	0.135741408936024	-0.0442691658503145	-0.118614566463467	0.136505175570569	-0.113295743289348	0.0775063302790547	0.199637074768139	0.00614913337258005	-0.0890810703186996	-0.00836017306393643	-0.0163888618151255	-0.0578640258339039	0.0593957566623726	0.0442609648144926	-0.0895449140538856	0.04424393431406	-0.0594330493154541	-0.00394615972015655	0.0316802517773138	0.0950906629014681	0.0283657091859583	-0.107700380885348	0.0106090753750877	-0.103860179547066	-0.0145557183861088	0.0299962266900276	0.0527884534717618	0.133698286613487	0.000864444670319737	0.0360059356873037	-0.0406013120822006	-0.0436551360640362	-0.0279322542852697	-0.0431732310548218	-0.022255758781921	-0.0361148026586087	0.039611588544647	-0.0436381381286575	0.0155872138428401	0.0220013687781329	0.00660365807126341	-0.0391026623654011	-0.0223839161830995	-0.0224442382771973	-0.0228670432271401	0.00586216503953906	0.0100781812808098	0.0352479131736413	-0.0108848220839345	-0.00491125662486448	-0.00574176059520949	-0.0355292747393458	-0.020676713801273	0.0156439062590047	-0.0176262745061253	-0.0184182938999069	0.0470615443091378	-0.0014111908379976	0.0297971993763995	-0.0197292501798852	-0.0212305606001819	0.029843846569437	0.0175663989019987	-0.000652664982334377	0.0409699101996312	-0.0141439621606278	-0.0161151907284236	-0.00427652213505223	0.00295155665582073	0.0287266266723581	-0.0224830937433845	0.00612059755521174	0.0182593505316892	-0.00647569738001333	-0.0244068323640608	-0.0100760622835523	-0.00185455572988588	-0.00549266961443616	0.00665935508461445	-0.00313544770859701	-0.0185579700905307	-0.0132553514002822	0.00924044042768818	0.0152702162030525	0.000928987711038503	0.00905975341885469	0.00200270789700922	0.00516989213183978	0.00277105557389614	0.000639079573493208
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	-0.0168747129687992	0.100812926645203	-0.124318378993585	-0.244056167088273	-0.00423057943954126	-0.0787371352354552	0.162244313383458	0.045215191556331	-0.124486877497838	-0.0611201482467119	-0.122475687289916	-0.0376062860340544	-0.00820675350680962	0.157667192150559	0.031044587451971	-0.0788160709627225	0.0996978802452236	-0.166158402847525	-0.0679314417719875	0.00557277545055192	0.0377092368449326	0.0451905489530793	-0.0817381137258925	-0.0165157941449553	-0.00926908414584415	0.00834984663752829	0.0523729340229232	0.0235649997998709	0.0302982257468642	0.0548049442540712	-0.00776360217319469	-0.0476481893262998	-0.101838606527278	0.0301976978492173	0.00340546580548799	-0.0204623851209522	0.00147119162524473	0.0292430118911777	0.0463434566998906	-0.0255733212099017	-0.0101162168916539	0.0193244811269498	-0.0403351972535634	0.0105438961546699	-0.00805438499877067	0.0182389130913169	-0.016560520151637	0.0217549114437285	-0.036837973399552	-0.0347754554124033	0.00228053651320834	0.0210362352005012	0.0558997753877434	0.00502005683267266	-0.00786082216790177	-0.0325138073532773	0.0295581779238513	0.00467345961836888	0.017505557742553	-0.0204625363214552	-0.00060183788118772	-0.0108682864099076	-0.0109876841927532	0.00895817782367689	-0.00758941514997284	-0.0212704553690049	0.0227499655216289	-0.00471071442382299	0.00974439528419038	0.02099968285626	0.0183016356449165	0.00551903130100687	0.00205622146957461	-0.019648370075024	0.0104007952848659	0.0038599755609796	0.00624517285259552	-0.00269635717174025	-0.011307156154885	-0.0129700537785375	-0.00297605273243639	0.00669656899294834	0.00361366859785223	-0.000703612863895381	0.00461829584911154	0.00309293758148585	-0.00140381541046898	-0.000737601277431539	-0.00409717884678424	0.00162406161065681	0.000269709719124432
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	0.300904785865452	0.0787932772538946	0.0269394903013817	-0.0704131745098333	0.0460193614654193	-0.030971530498263	-0.0658753142081474	-0.0836533424236388	0.0208881822988983	0.0207284428121185	0.0169917763265958	-0.0368768985775144	-0.0142403433891179	-0.0579518090462236	0.0465219408997799	-0.027014593696787	-0.118696023104734	-0.0812965083656146	0.0300095996506962	-0.0235542553434274	-0.139721387098431	0.0768567438898806	-0.0128418122534967	0.0761790458022751	-0.0793549474938596	-0.065222201144171	-0.0401290246556108	-0.00524725052584858	0.000349651935427335	-0.0146426096113871	-0.0629161833052368	-0.00726750688303135	-0.0227089048156655	0.0129106992122423	-0.0483719727012556	0.0121274935396035	-0.0253476258249009	0.0225104871905145	-0.110771973929624	-0.00157695986378292	0.0301759945600045	0.120270726231689	-0.0549406608838508	0.063352327369748	-0.0196985779039685	-0.0167373319939096	-0.0609007285359601	-0.0304438545132701	-0.0636098070055511	0.015600895355036	-0.0567545535297698	0.0502108796051382	-0.0199089074692102	-0.0240399671739619	-0.0161654583299219	0.124512200375254	-0.00393416484020435	0.007680879518085	-0.0172149494529617	-0.0403558029943914	0.00817488211758889	-0.0283297056331738	0.0104913565101798	0.00929835497554192	-0.00758991966695407	-0.0483649632394336	0.0133719292586801	0.00896004341399933	0.0200178067677181	-0.0104862808416823	-0.00335543116398342	-0.00466701756766347	-0.00916705096038605	0.00655391665442559	0.00796765470239191	0.0036389934950737	-0.00746567123172349	0.00909717846090675	0.00214329711817725	-0.020271702619759	0.00151057791761732	0.00158672222968496	-0.00123737640559842	-0.00514479939072252	-0.00677922988455157	-0.000734827778463284	-0.00538329645451264	-0.00839669245530327	0.00344600195469826	0.00245420194186329	0.000659538667703739
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	0.184085072618584	0.120899188100959	-0.160399920899964	0.265766548890768	-0.22596548491578	0.177115803464484	-0.00457645413018118	0.00075459413693401	-0.0574710212344237	-0.00455980899915088	-0.0481725641530945	-0.0404535112423376	-0.0863184241506252	0.0401739884087742	0.00263309425390958	0.0197846310118963	0.0706522321841329	-0.038714875100195	-0.0450835344653699	-0.0269008514662741	-0.0224440106254361	0.0210353358504306	-0.0574419308695127	0.1239966818161	-0.0132210360668349	0.0606244156605351	0.0379624876847935	0.0309104779954513	-0.0103473705564347	-0.012734872716593	0.0129908691941462	0.113089364624673	0.0239943942900186	-0.0300525342064247	0.00714631894955237	0.00487814579203191	0.0260427002742378	0.0112949175586493	0.0326628072569272	-0.0186770742707898	-0.0184330034699135	0.0130706236274287	-0.0146107064793796	-0.0160039555362541	0.00321080244680243	-0.00496196564930749	0.0059948933776153	0.0729527104347815	0.00929780104206303	0.0443572193929471	-0.0361891240623639	0.0447823568969177	-0.0187670911412619	0.0162220227842995	0.0169224165300439	0.00416202199327895	0.0275992111233444	0.0553949637196978	0.0108156323042347	0.00912861566378199	0.0525746874421958	-0.0113777690789961	-0.0257838498717581	-0.00910767998304493	0.00475923081380518	-0.0139926428521893	0.00823982401196428	-0.000956439434246892	0.0149322148900238	0.00124641617096473	-0.00672159707568457	0.0271315288680251	0.00302408239534883	0.00776420633255094	0.0120882460374749	0.00852062659804294	0.00942515186947811	-0.0101169026798192	-0.00664252332771106	0.0147761883762028	-0.0094648951921362	-0.011679307435214	0.0174880043615112	-0.00686088273828603	0.00531720057223276	0.0129482279233096	0.00146570264072844	0.0105643744584088	0.0030469811179091	0.00323755158593413	-0.00104663544322452
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	-0.321272665407052	0.101441440717673	0.139584311865464	-0.00673051275758392	0.00271291707249277	0.0465471112942975	0.0361486686788265	-0.0467626784482646	-0.07249788123788	0.0957144280007514	0.0659678726897019	0.0204202791258238	0.0411289690255606	0.0107557630831747	0.0679658476678103	0.0069689817686232	-0.0169958458364537	0.0164956905940463	-0.0616618939581096	0.00529867507622189	0.0827615557552985	0.0619297118027126	-0.138215454457565	-0.0537775117134675	0.0480599562614941	0.0390593499192063	-0.0394298204990515	-0.0330662556330474	-0.0407226907560835	-0.0164468556015817	-0.0507893665676606	0.0219019775785536	-0.0531769233334303	-0.0633332023744499	-0.0836715653798755	-0.0906999312861905	-0.0286042262711658	-0.0396584157349494	-0.0454819048107526	0.0479255907708093	-0.00925610788823797	-0.0611198670366822	-0.00900668368701116	-0.021061224060752	0.0252835575316934	0.0421173247351329	0.0219798960479253	0.00137707731310515	-0.000474897812026808	0.08368800217999	0.0210217439433724	-0.0293510703596079	-0.0216332329980599	0.0552199506300488	0.0192942487823099	0.072989316831829	-0.00531401717561343	0.018026936275092	0.0763454533869275	0.00785967459456329	-0.0452888714778923	0.0181409794767397	0.0136851870914321	0.000409372735729513	0.0483484838897606	-0.00418522424942953	0.0130795830156677	-0.0234443414184866	0.0075628201416116	-0.0145644172417661	-0.0342014035538187	0.00174567152305211	0.0080318957036726	0.00698524532381142	-0.00395179658702	-0.00369244319626259	0.00947763769759193	-0.00795663981570867	0.0023690804614165	-0.0232130553121562	-0.00475369484223946	-0.0128567502089764	0.00724409591526693	0.00556981309854258	0.0154015949157863	-0.00467337985168938	-0.00000550287503572869	0.000074918439771236	-0.00129971818076449	0.00214352040562272	-0.0000206699289250697
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	-0.0947769240817812	-0.288522547256566	-0.414115497138691	-0.143238432671134	-0.00251949683392804	0.0111379486812763	-0.128859418295904	0.126247558826544	0.185605518968423	0.123332131182991	0.206583082915641	0.0201708093048531	-0.123007516449012	0.00313073310703681	-0.122129651648117	-0.0238244149966637	0.0210259678506852	-0.198379110040179	-0.095665215409357	-0.0197595265560448	0.00466664854412262	0.0417483030513329	-0.00951807061935834	-0.0501928680786298	0.0700665244979371	0.111239369079995	0.00991428707642555	-0.187563962632164	0.0136983786259358	-0.0552199021550363	-0.0342363072732792	-0.0368145075208163	-0.096147529800106	0.0737139395644501	-0.0406930028246368	0.0340711287409229	0.0134355108704491	0.0243735019634526	0.0605925561129984	0.0154804205832984	-0.0571382580947936	0.00914158530422629	0.0153664940226477	0.0917677283121987	0.0541817742456824	-0.0288620929293662	0.0270835679334101	-0.0444143352814355	0.0192691876204886	0.0255672602046812	-0.0607397391615889	0.0115057673030707	-0.0102791525531932	0.00232139725633652	-0.00784090207203624	-0.0104745659335474	-0.00167640233145492	-0.0209998678450889	-0.000130932944959886	-0.0202027960994446	0.0190698697191951	0.02094650441592	0.0141684932867946	-0.0147100964608938	0.00660940641539873	0.0318656556969231	-0.000436401454019486	0.00265909090359501	-0.00758715112720429	-0.0232196308886615	-0.00421939990712075	-0.0168985637726597	-0.00391558542645768	0.00531119105459207	-0.000815664654816114	0.00675444133691807	0.00587250973897902	0.00483948578290331	-0.0200122901423224	0.000446002602193842	-0.00476199145433344	0.00296455617549104	-0.00502932387236404	0.0032312183043356	-0.00185458830686027	-0.00532456375723177	0.000550182875438078	0.00859663662001685	-0.000876839593366891	0.00045705522135084	0.000327597908590955
