SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	Description	Reads	Species
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	20001	301.690730972084
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	21001	303.543996747587
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	22001	305.205162625815
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	4001	200.053742857509
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	13001	280.750435076257
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	14001	284.889605589017
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	15001	288.557823146566
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	17001	294.719238127978
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	5001	216.102328475643
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	6001	229.268504841957
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	7001	240.293728636792
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	24001	308.032351603988
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	25001	309.232856035958
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	16001	291.81706514325
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	1	0.99999999999981
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	29001	312.929955640997
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	27001	311.279197797907
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	28001	312.148876980694
SRR12823329	SRR12823329_1.fastq.gz	SRR12823329_2.fastq.gz	USA	SRR12823329	26001	310.310929764233
			USA	SRR12823329		
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	22001	141.889697066527
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	8001	121.377783344772
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	1	1.00000000000001
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	11001	128.439888348547
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	10001	126.362776827322
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	1001	74.8935082679405
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	35001	148.745978372035
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	14001	133.49697278918
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	12001	130.300671608433
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	9001	124.027329331167
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	13001	131.977725907198
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	4001	105.417595753425
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	23001	142.62296567983
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	24001	143.308794579603
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	3001	98.7883458001259
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	21001	141.103752804555
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	15001	134.879441088269
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	2001	89.6136391358284
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	35689	149
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	25001	143.951810192854
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	26001	144.556115429954
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	27001	145.125360971387
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	16001	136.142474031077
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	17001	137.300570794375
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	30001	146.653652159893
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	5001	110.582183116064
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	6001	114.79531648955
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	7001	118.33735528807
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	34001	148.363917447546
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	29001	146.171363108488
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	18001	138.365989991397
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	19001	139.349193829352
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	28001	145.662804908477
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	20001	140.259182752481
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	33001	147.965325045802
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	32001	147.548609874951
SRR12823330	SRR12823330_1.fastq.gz	SRR12823330_2.fastq.gz	USA	SRR12823330	31001	147.112026356906
			USA	SRR12823330		
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	3001	109.403014624764
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	1001	78.0006950301808
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	23001	148.867847937484
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	14001	144.5239072171
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	2001	97.3736296094535
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	5001	123.922523676111
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	18001	147.160753210062
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	13001	143.56410525175
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	12001	142.431908042453
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	23597	149
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	17001	146.64291946351
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	15001	145.341782457313
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	4001	117.77214762432
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	16001	146.041738277384
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	8001	135.181356064116
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	6001	128.60553366181
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	7001	132.26463771179
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	22001	148.617964789121
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	9001	137.543548384768
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	1	0.999999999999916
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	20001	147.994275110067
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	19001	147.607781897913
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	11001	141.088107744387
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	10001	139.481431087216
SRR12823331	SRR12823331_1.fastq.gz	SRR12823331_2.fastq.gz	USA	SRR12823331	21001	148.328681802198
			USA	SRR12823331		
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	18001	390.108745013499
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	22001	400.842493355676
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	31001	415.328948881108
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	19001	393.155629047376
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	20001	395.941873169702
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	39001	422.154362411001
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	25001	406.831575281518
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	21001	398.49603811551
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	40001	422.769725751102
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	17001	386.767470566919
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	16001	383.091563122573
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	30001	414.164973492778
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	1	1.00000000000017
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	32001	416.410517894467
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	41001	423.345273574901
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	33001	417.41614775016
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	43001	424.389422289797
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	1001	152.789774416678
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	24001	404.993279561652
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	35001	419.222717857873
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	26001	408.530959011779
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	5001	291.351027356259
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	28001	411.560620313129
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	15001	379.032566587678
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	38001	421.495778792953
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	4001	270.877663722049
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	27001	410.103682065357
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	2001	208.194194259616
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	42001	423.884182548407
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	36001	420.034046242912
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	8001	332.477250684912
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	34001	418.351743770946
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	9001	342.071650581492
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	14001	374.5315026384
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	7001	321.202789973479
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	12001	363.894559087624
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	29001	412.911481109451
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	3001	244.393140046119
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	10001	350.3435454578
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	6001	307.742091338792
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	23001	403.002192097014
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	44001	424.863774382893
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	37001	420.79031841652
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	13001	369.515725011084
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	44300	425
SRR12823332	SRR12823332_1.fastq.gz	SRR12823332_2.fastq.gz	USA	SRR12823332	11001	357.553143002265
			USA	SRR12823332		
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	7001	99.6904888900885
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	11001	119.566175867642
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	21001	147.582134545945
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	22001	149.407469599501
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	25001	154.176077404425
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	26001	155.555642320684
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	8001	105.441661836293
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	6001	93.2454345877084
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	5001	85.9501051494587
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	17001	138.83341641459
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	18001	141.262480382118
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	19001	143.521223024439
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	23001	151.109318733368
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	24001	152.696284089489
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	37001	165.572149767166
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	9001	110.61531596861
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	15001	133.397390243864
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	16001	136.217928091946
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	4001	77.5864723624399
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	33001	162.868458960894
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	34001	163.631185044312
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	35001	164.334131178291
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	20001	145.623672698929
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	13001	127.050419275945
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	38001	166.112458659122
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	27001	156.841256068194
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	12001	123.467988275188
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	32001	162.042807916266
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	14001	130.350079012256
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	2001	56.1225055911659
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	3001	67.8305134768195
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	36001	164.980215372278
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	29001	159.152904625693
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	39889	167
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	39001	166.603493710071
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	28001	158.038614637414
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	10001	115.300352362341
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	30001	160.188864225083
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	31001	161.150835278631
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	1001	41.0182438404741
SRR12823333	SRR12823333_1.fastq.gz	SRR12823333_2.fastq.gz	USA	SRR12823333	1	0.999999999999956
			USA	SRR12823333		
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	9001	178.687740241819
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	24001	208.614227132813
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	10001	182.851146258679
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	8001	173.801747299695
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	14001	194.650590900777
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	19001	203.281096741848
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	12001	189.540020239658
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	23001	207.720042315838
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	6001	161.043516456616
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	35001	215.120800773023
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	20001	204.542562694958
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	7001	168.005905118886
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	22001	206.74991680611
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	27001	210.915881903792
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	13001	192.25729294285
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	11001	186.432624070942
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	17001	200.36340713121
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	18001	201.894341698531
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	31001	213.300000365453
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	32001	213.800773274742
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	33001	214.269545813248
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	21001	205.694451454551
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	42001	217.389311128277
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	36001	215.507542778787
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	25001	209.440492591829
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	26001	210.205726998982
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	5001	152.547195156204
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	15001	196.772552506521
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	16001	198.665430184001
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	44524	218
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	34001	214.70880855806
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	1	1.00000000000005
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	29001	212.1909934477
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	30001	212.76444634392
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	44001	217.880725367525
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	28001	211.576130118496
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	1001	81.9941141028776
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	37001	215.870863061156
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	40001	216.836156357541
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	2001	109.842040390169
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	38001	216.212421094604
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	43001	217.642241192943
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	41001	217.120967642295
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	4001	141.956068264293
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	39001	216.533726669153
SRR12823334	SRR12823334_1.fastq.gz	SRR12823334_2.fastq.gz	USA	SRR12823334	3001	128.328027284215
			USA	SRR12823334		
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	4001	53.813381203256
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	8001	61.3493152927135
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	23001	70.2235135496888
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	24001	70.4263398110307
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	13001	66.1365506489441
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	7001	59.920028841854
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	3001	50.8006822657038
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	5001	56.239474002139
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	6001	58.2405176793345
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	10001	63.6481317529238
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	21001	69.7341745809183
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	22001	69.9936437972617
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	9001	62.5794770459502
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	20001	69.4422196218337
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	16001	67.8761562486065
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	18001	68.7472618625285
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	2001	46.9029651519947
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	15001	67.3612419965303
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	27001	70.8940972004206
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	11001	64.5835621684116
SRR12823335	SRR12823335_1.fastq.gz	SRR12823335_2.fastq.gz	USA	SRR12823335	14001	66.7842670817521
